GEOID,Area_Name,percent2,income2,percent3,income3,percent4,income4,percent5,income5,percent6,income6,percent7,income7
1400000US17043842603,"Census Tract 8426.03, DuPage County, Illinois",57.4,93973,16.2,188864,11,91823,14.1,152804,0,-,1.3,-
1400000US17043842604,"Census Tract 8426.04, DuPage County, Illinois",46.5,95893,19.5,132750,21.2,142903,8.9,182159,3.8,98563,0,-
1400000US17043842605,"Census Tract 8426.05, DuPage County, Illinois",51.9,88214,16.1,154844,16.1,148482,10.5,158977,4.7,111351,0.7,-
1400000US17043842702,"Census Tract 8427.02, DuPage County, Illinois",47.7,106250,20,132063,17.1,111471,10.6,-,3.4,-,1.2,-
1400000US17043842703,"Census Tract 8427.03, DuPage County, Illinois",45.2,100833,16.2,146538,25,140417,12,109375,1.6,114583,0,-
1400000US17043842704,"Census Tract 8427.04, DuPage County, Illinois",35.8,102625,37.6,97934,18.9,76477,6.2,134491,1.4,-,0,-
1400000US17043842706,"Census Tract 8427.06, DuPage County, Illinois",45.8,104688,26.2,88269,20.4,131136,4.8,186719,1.5,-,1.5,-
1400000US17043842708,"Census Tract 8427.08, DuPage County, Illinois",45.9,103333,22.4,174375,18.2,179375,8.6,222000,2.7,196000,2,193438
1400000US17043842709,"Census Tract 8427.09, DuPage County, Illinois",43.8,80234,20.4,126734,18.2,147656,14.4,109083,3.3,-,0,-
1400000US17043842710,"Census Tract 8427.10, DuPage County, Illinois",56.6,107222,14.3,71750,19.5,145917,8.6,-,0,-,1,-
1400000US17043842711,"Census Tract 8427.11, DuPage County, Illinois",51,138250,18.5,145313,22.7,174145,7.1,106786,0.8,-,0,-
1400000US17043842800,"Census Tract 8428, DuPage County, Illinois",33.6,118942,24.7,99435,24.6,168021,13.2,183182,3.8,237500,0,-
1400000US17043842900,"Census Tract 8429, DuPage County, Illinois",47.8,117171,21.1,177143,18.5,"250,000+",8.9,"250,000+",2.7,-,1,-
1400000US17043843000,"Census Tract 8430, DuPage County, Illinois",34.1,103125,25,102031,25.4,216111,14.5,124306,1.1,-,0,-
1400000US17043843100,"Census Tract 8431, DuPage County, Illinois",40.5,54242,22,-,22.3,61250,10.1,-,2.5,-,2.7,193889
1400000US17043843200,"Census Tract 8432, DuPage County, Illinois",43.6,81364,19.7,71833,16.1,106875,8.6,87813,5.8,51719,6.2,-
1400000US17043843301,"Census Tract 8433.01, DuPage County, Illinois",36.3,70972,19.7,118393,25.5,87313,10.4,-,6.9,44954,1.1,-
1400000US17043843302,"Census Tract 8433.02, DuPage County, Illinois",49.7,87159,25.5,92500,16.2,124922,7.4,111205,1.2,-,0,-
1400000US17043843400,"Census Tract 8434, DuPage County, Illinois",36.7,87604,32.5,96667,18.7,140208,4.4,119688,4.2,-,3.4,215682
1400000US17043843500,"Census Tract 8435, DuPage County, Illinois",45.5,80735,22.8,86190,16.5,148458,10.2,162313,5,-,0,-
1400000US17043843601,"Census Tract 8436.01, DuPage County, Illinois",37.8,80234,23.1,71932,23.4,114500,13.9,-,1.8,-,0,-
1400000US17043843602,"Census Tract 8436.02, DuPage County, Illinois",49.1,64267,22.1,128813,19.1,99712,6.3,124500,2.8,145000,0.6,-
1400000US17043843700,"Census Tract 8437, DuPage County, Illinois",38.2,88194,26.3,91696,23,125156,12.5,107679,0,-,0,-
1400000US17043843800,"Census Tract 8438, DuPage County, Illinois",53.3,64891,20.1,122404,16.2,156118,7,106538,3,153083,0.5,-
1400000US17043843900,"Census Tract 8439, DuPage County, Illinois",29.2,103750,22.4,145962,29.8,203819,16.7,216528,1.9,-,0,-
1400000US17043844001,"Census Tract 8440.01, DuPage County, Illinois",35.2,104900,16.5,230536,31.9,163077,12.4,216389,3,"250,000+",1,-
1400000US17043844002,"Census Tract 8440.02, DuPage County, Illinois",38.4,129028,17.9,247625,22.7,236250,16.6,"250,000+",3.8,"250,000+",0.5,-
1400000US17043844100,"Census Tract 8441, DuPage County, Illinois",31.3,141382,29.5,143438,20.8,183864,11.9,195250,4.8,-,1.7,-
1400000US17043844201,"Census Tract 8442.01, DuPage County, Illinois",51.5,80605,19.4,102798,14.4,-,5.8,115077,6.8,65739,2,-
1400000US17043844202,"Census Tract 8442.02, DuPage County, Illinois",48.8,87292,15.6,127857,18.6,91667,9,148594,8.1,84394,0,-
1400000US17043844301,"Census Tract 8443.01, DuPage County, Illinois",65.8,68269,13.6,143839,11.1,136250,7.7,-,1.8,-,0,-
1400000US17043844304,"Census Tract 8443.04, DuPage County, Illinois",35.3,71384,26.5,109145,25.8,110568,8.9,95347,3.1,-,0.4,-
1400000US17043844305,"Census Tract 8443.05, DuPage County, Illinois",56.8,84896,15.7,104279,18.2,105865,4.8,228750,4.5,-,0,-
1400000US17043844306,"Census Tract 8443.06, DuPage County, Illinois",41.5,78807,29.7,68750,6.2,-,10.8,-,10.3,37159,1.6,-
1400000US17043844307,"Census Tract 8443.07, DuPage County, Illinois",47.7,77014,12.6,66964,21.7,-,11.9,58065,6,133348,0,-
1400000US17043844401,"Census Tract 8444.01, DuPage County, Illinois",50.1,106875,13.9,146875,21.6,208828,11.3,163269,2.1,-,0.9,-
1400000US17043844402,"Census Tract 8444.02, DuPage County, Illinois",60.4,119167,21.6,105938,7.7,138125,5.3,"250,000+",3.8,-,1.2,-
1400000US17043844501,"Census Tract 8445.01, DuPage County, Illinois",48.5,75313,24,117768,15.9,87188,9.2,113958,2.5,101765,0,-
1400000US17043844502,"Census Tract 8445.02, DuPage County, Illinois",52.8,129440,17.5,135208,10.5,"250,000+",17.8,163750,0.8,-,0.6,-
1400000US17043844601,"Census Tract 8446.01, DuPage County, Illinois",67.5,120068,12.3,-,12.8,191250,2.8,-,3.8,158984,0.7,-
1400000US17043844602,"Census Tract 8446.02, DuPage County, Illinois",53.2,107414,23.1,160625,11.5,138542,11.2,163438,1.1,-,0,-
1400000US17043844701,"Census Tract 8447.01, DuPage County, Illinois",39.5,73631,21,86250,31.6,111339,3,-,2.9,-,2.1,-
1400000US17043844702,"Census Tract 8447.02, DuPage County, Illinois",38.3,118750,23.2,214167,24.7,214853,9.7,"250,000+",2.8,149250,1.3,-
1400000US17043844801,"Census Tract 8448.01, DuPage County, Illinois",42.7,98860,11.7,136471,36.2,156220,8,168929,0.4,-,1,-
1400000US17043844802,"Census Tract 8448.02, DuPage County, Illinois",49.3,89539,16.9,107031,16.7,225469,14,160052,2.7,"250,000+",0.5,-
1400000US17043844901,"Census Tract 8449.01, DuPage County, Illinois",41.7,113906,20.7,139453,15.8,125288,18.8,163750,3,-,0,-
1400000US17043844902,"Census Tract 8449.02, DuPage County, Illinois",43.8,122976,17.4,177350,17.8,178375,13.4,155625,7.6,-,0,-
1400000US17043845000,"Census Tract 8450, DuPage County, Illinois",47.2,103583,24.1,82270,15.4,132857,6,138438,4.6,-,2.7,-
1400000US17043845100,"Census Tract 8451, DuPage County, Illinois",29.5,116196,21.3,180096,40.6,"250,000+",7.4,241176,1.2,-,0,-
1400000US17043845200,"Census Tract 8452, DuPage County, Illinois",32.2,134643,21,171979,27.6,"250,000+",15,"250,000+",3.8,143021,0.4,-
1400000US17043845300,"Census Tract 8453, DuPage County, Illinois",34,216875,23.3,"250,000+",25.1,"250,000+",14.7,"250,000+",2.9,"250,000+",0,-
1400000US17043845401,"Census Tract 8454.01, DuPage County, Illinois",48.2,196875,18.3,176389,22.6,241250,6.8,"250,000+",2.9,186364,1.2,-
1400000US17043845402,"Census Tract 8454.02, DuPage County, Illinois",43.5,133393,28.9,99896,16.2,125156,8.6,194432,1.8,-,1,-
1400000US17043845502,"Census Tract 8455.02, DuPage County, Illinois",52,59776,20.6,85625,17.2,-,9,82727,0.8,-,0.4,-
1400000US17043845505,"Census Tract 8455.05, DuPage County, Illinois",41.7,79250,30.9,83621,13,129250,10.3,131607,1.5,-,2.6,-
1400000US17043845506,"Census Tract 8455.06, DuPage County, Illinois",49.2,51094,18.8,127625,13.4,108036,5,"250,000+",11.4,-,2.3,-
1400000US17043845507,"Census Tract 8455.07, DuPage County, Illinois",52.2,107426,12.2,159583,24.8,155066,7.7,142045,2.4,-,0.6,-
1400000US17043845508,"Census Tract 8455.08, DuPage County, Illinois",55.8,71823,25.4,76250,12.4,153750,5.2,102250,1.2,-,0,-
1400000US17043845509,"Census Tract 8455.09, DuPage County, Illinois",40.9,137361,34.8,144219,14.1,225795,10.1,239013,0,-,0,-
1400000US17043845510,"Census Tract 8455.10, DuPage County, Illinois",46.9,75982,25.9,109583,22,107375,3.2,-,0,-,2,-
1400000US17043845601,"Census Tract 8456.01, DuPage County, Illinois",37.9,121711,31.2,90417,18.5,115208,8.3,158500,4.2,108990,0,-
1400000US17043845602,"Census Tract 8456.02, DuPage County, Illinois",45.4,92868,17.7,89904,28.1,173929,5.1,145972,1.2,-,2.5,99722
1400000US17043845701,"Census Tract 8457.01, DuPage County, Illinois",36.2,91477,29.3,115750,22.3,139432,8.8,215278,2.7,-,0.6,-
1400000US17043845702,"Census Tract 8457.02, DuPage County, Illinois",51.8,99196,14.5,161736,25.7,198854,5.9,128839,2.2,-,0,-
1400000US17043845703,"Census Tract 8457.03, DuPage County, Illinois",53.1,85139,28,109722,9.3,119844,7.7,141875,1.1,-,0.8,-
1400000US17043845704,"Census Tract 8457.04, DuPage County, Illinois",41.9,101396,38.1,79694,11.2,93971,8.4,89098,0,-,0.4,-
1400000US17043845802,"Census Tract 8458.02, DuPage County, Illinois",53.2,102031,22.5,127639,18,107321,2.4,163088,2.5,167656,1.3,-
1400000US17043845803,"Census Tract 8458.03, DuPage County, Illinois",47,63390,29.4,-,14.3,95673,3.3,-,1.2,-,4.9,-
1400000US17043845805,"Census Tract 8458.05, DuPage County, Illinois",51.4,108942,18,115000,18.4,158611,9.8,137768,1.2,-,1.3,-
1400000US17043845807,"Census Tract 8458.07, DuPage County, Illinois",53,105344,16.7,86905,19.1,161953,4.2,-,6.9,-,0,-
1400000US17043845808,"Census Tract 8458.08, DuPage County, Illinois",36.9,107875,18.9,147440,28.3,177917,9.8,144625,6.1,146250,0,-
1400000US17043845809,"Census Tract 8458.09, DuPage County, Illinois",41.2,81602,24.1,144531,29.6,125625,4.3,-,0.7,-,0,-
1400000US17043845810,"Census Tract 8458.10, DuPage County, Illinois",55.7,90556,18.6,82014,18.3,136500,4.6,61932,2.7,-,0,-
1400000US17043845811,"Census Tract 8458.11, DuPage County, Illinois",42.2,91136,27.1,119583,17.5,106771,13.2,91481,0,-,0,-
1400000US17043845901,"Census Tract 8459.01, DuPage County, Illinois",52.8,143750,15.3,134048,26.1,148875,4.5,-,1.3,-,0,-
1400000US17043845902,"Census Tract 8459.02, DuPage County, Illinois",47.9,144250,22.7,220208,17.9,185278,9.4,233611,2.2,-,0,-
1400000US17043846002,"Census Tract 8460.02, DuPage County, Illinois",61.2,68468,18.4,92292,12.9,116786,1.9,-,4.8,178359,0.7,-
1400000US17043846003,"Census Tract 8460.03, DuPage County, Illinois",43.8,107344,23.3,146250,26.2,79444,6.7,141250,0,-,0,-
1400000US17043846004,"Census Tract 8460.04, DuPage County, Illinois",56.1,80625,18.5,77266,20.1,116818,3.4,245536,1.6,-,0.3,-
1400000US17043846102,"Census Tract 8461.02, DuPage County, Illinois",37.4,123000,34.6,107681,18.7,146923,5.7,-,2.5,-,1.1,-
1400000US17043846103,"Census Tract 8461.03, DuPage County, Illinois",40.6,109375,26.3,146833,21.1,155875,10.1,128214,1.8,161094,0,-
1400000US17043846104,"Census Tract 8461.04, DuPage County, Illinois",41.8,134519,15.8,89038,30.5,165893,11.3,112321,0.6,-,0,-
1400000US17043846105,"Census Tract 8461.05, DuPage County, Illinois",35.2,127500,29.3,150903,24.5,196827,7.7,-,3.2,-,0,-
1400000US17043846106,"Census Tract 8461.06, DuPage County, Illinois",46.1,149375,15.9,110000,21,128098,11.1,105893,1,-,4.8,-
1400000US17043846201,"Census Tract 8462.01, DuPage County, Illinois",42.1,74350,21.9,96905,30.5,140735,4.7,203423,0.7,-,0,-
1400000US17043846202,"Census Tract 8462.02, DuPage County, Illinois",40.4,101250,22.5,139083,24.6,156992,10.9,129306,1.6,-,0,-
1400000US17043846203,"Census Tract 8462.03, DuPage County, Illinois",52.5,118125,19.3,132250,16.6,161477,6.8,145156,4.2,172813,0.6,-
1400000US17043846205,"Census Tract 8462.05, DuPage County, Illinois",38,124205,23.4,131591,21.7,210313,14.3,123529,0.5,-,2.1,-
1400000US17043846206,"Census Tract 8462.06, DuPage County, Illinois",44.1,92614,17.3,133571,16.7,175052,13.3,139750,8.1,164276,0.4,-
1400000US17043846207,"Census Tract 8462.07, DuPage County, Illinois",42.5,96484,14.6,169792,27.6,167917,11.8,190227,3,156528,0.5,-
1400000US17043846208,"Census Tract 8462.08, DuPage County, Illinois",46,129826,22.8,147961,19.8,172656,9.6,173430,1.4,-,0.4,-
1400000US17043846209,"Census Tract 8462.09, DuPage County, Illinois",43.6,92045,18.9,156125,23.5,"250,000+",11.6,"250,000+",1.7,241042,0.7,-
1400000US17043846304,"Census Tract 8463.04, DuPage County, Illinois",39.3,146625,18.9,140515,28.7,169408,10.3,217941,2.8,-,0,-
1400000US17043846305,"Census Tract 8463.05, DuPage County, Illinois",47.3,88333,25.7,109079,15.5,117837,9.4,92366,1.1,-,1,-
1400000US17043846307,"Census Tract 8463.07, DuPage County, Illinois",41.4,90000,27.4,125417,19.3,103281,6.1,117500,3.9,18696,1.8,-
1400000US17043846308,"Census Tract 8463.08, DuPage County, Illinois",40.4,59063,28.8,90417,23.5,53981,6.5,116528,0.7,-,0,-
1400000US17043846310,"Census Tract 8463.10, DuPage County, Illinois",45.3,62926,25.5,68214,16.5,73365,11.6,51614,0.2,-,1,-
1400000US17043846311,"Census Tract 8463.11, DuPage County, Illinois",34.9,106462,32.6,102941,14.9,168371,13.5,110302,4.1,-,0,-
1400000US17043846312,"Census Tract 8463.12, DuPage County, Illinois",67.8,92212,19.7,85417,6.1,-,6.4,132647,0,-,0,-
1400000US17043846313,"Census Tract 8463.13, DuPage County, Illinois",53.9,131333,26.6,222321,11.9,207569,6.1,114318,1.5,-,0,-
1400000US17043846314,"Census Tract 8463.14, DuPage County, Illinois",52,109487,26.3,125625,16.8,155781,4.9,-,0,-,0,-
1400000US17043846315,"Census Tract 8463.15, DuPage County, Illinois",49.2,105750,17.8,141389,23,166701,6.8,138490,1.9,-,1.2,-
1400000US17043846404,"Census Tract 8464.04, DuPage County, Illinois",57.7,78222,14.4,93882,16.4,148088,8.6,-,1.2,-,1.7,-
1400000US17043846405,"Census Tract 8464.05, DuPage County, Illinois",43.8,101250,12.9,126944,29,191389,12.9,238500,1.4,-,0,-
1400000US17043846408,"Census Tract 8464.08, DuPage County, Illinois",28.9,109837,25.1,156220,32.8,211845,9.4,172031,3,155221,0.9,-
1400000US17043846409,"Census Tract 8464.09, DuPage County, Illinois",35.3,113472,17,78021,30.1,225556,14.9,154709,2.3,-,0.4,-
1400000US17043846410,"Census Tract 8464.10, DuPage County, Illinois",37.9,92734,34.9,132250,21.3,116400,2.9,-,1.5,-,1.5,-
1400000US17043846411,"Census Tract 8464.11, DuPage County, Illinois",55.9,82400,24.5,105278,11.3,79643,6.4,191429,1.9,-,0,-
1400000US17043846412,"Census Tract 8464.12, DuPage County, Illinois",51.6,93696,24,97188,17.8,157321,5.6,-,0.9,-,0,-
1400000US17043846413,"Census Tract 8464.13, DuPage County, Illinois",45.4,108250,33.1,138000,16.9,61250,4.7,190577,0,-,0,-
1400000US17043846504,"Census Tract 8465.04, DuPage County, Illinois",46,107303,20.8,75817,20.3,142679,8.1,124048,4.7,-,0.1,-
1400000US17043846507,"Census Tract 8465.07, DuPage County, Illinois",42.4,86458,23.1,124028,26.2,108929,2.2,-,6.2,-,0,-
1400000US17043846509,"Census Tract 8465.09, DuPage County, Illinois",22.9,86563,42.4,79607,24.2,130707,9.5,56071,1.1,-,0,-
1400000US17043846510,"Census Tract 8465.10, DuPage County, Illinois",52.4,83203,18.5,-,20,115125,8.4,69653,0.7,-,0,-
1400000US17043846511,"Census Tract 8465.11, DuPage County, Illinois",26.5,106232,27.5,87917,26.7,99857,10.8,-,2.2,-,6.2,-
1400000US17043846513,"Census Tract 8465.13, DuPage County, Illinois",39.4,190341,25.3,136250,18.5,181250,11.4,181667,3.8,"250,000+",1.5,-
1400000US17043846514,"Census Tract 8465.14, DuPage County, Illinois",23.5,115650,28.2,118661,28.5,167045,14.7,133250,4.4,70750,0.7,-
1400000US17043846515,"Census Tract 8465.15, DuPage County, Illinois",35.8,64934,24.8,67308,31.4,83929,4.2,90000,3.1,-,0.8,-
1400000US17043846517,"Census Tract 8465.17, DuPage County, Illinois",29.6,103684,25,110386,33.3,172708,10.6,75944,1.3,-,0.1,-
1400000US17043846518,"Census Tract 8465.18, DuPage County, Illinois",35.7,151991,22.1,151563,32.6,183309,5.9,"250,000+",3.7,179875,0,-
1400000US17043846519,"Census Tract 8465.19, DuPage County, Illinois",46.6,97059,21,137661,25.6,100833,5.7,-,1.1,-,0,-
1400000US17043846521,"Census Tract 8465.21, DuPage County, Illinois",42.3,136500,22.2,157788,20.5,182546,11,-,2.6,-,1.5,-
1400000US17043846522,"Census Tract 8465.22, DuPage County, Illinois",36,80972,29.1,114464,25.8,155781,5.8,131250,1.1,-,2.2,-
1400000US17043846523,"Census Tract 8465.23, DuPage County, Illinois",38.3,136250,24.4,142391,25.3,170481,5.9,189375,6.1,163889,0,-
1400000US17043846524,"Census Tract 8465.24, DuPage County, Illinois",35.6,116563,31.2,141964,25.8,158750,5.8,188625,1.6,-,0,-
1400000US17043846603,"Census Tract 8466.03, DuPage County, Illinois",29.3,53109,30.4,58321,20.4,36510,12.1,-,4.8,-,2.8,110341
1400000US17043846604,"Census Tract 8466.04, DuPage County, Illinois",37.4,70598,22.6,75938,24.4,84583,6.3,95284,4.1,212566,5.3,151250
1400000US17043846701,"Census Tract 8467.01, DuPage County, Illinois",27.9,61250,22.3,76354,24.1,97083,17.2,82120,7.2,112995,1.3,-
1400000US17043846702,"Census Tract 8467.02, DuPage County, Illinois",24.7,93472,28.8,71654,23.1,50699,14,105313,8.2,-,1.2,-
1400000US17045070100,"Census Tract 701, Edgar County, Illinois",60.4,62734,18,68750,14.9,93750,6.3,75938,0,-,0.4,-
1400000US17045070200,"Census Tract 702, Edgar County, Illinois",54.4,65417,21.5,73088,12.9,83958,10.6,-,0.7,-,0,-
1400000US17045070300,"Census Tract 703, Edgar County, Illinois",60.1,53934,19.5,54335,9.9,-,4.6,101250,3,-,2.9,73438
1400000US17045070400,"Census Tract 704, Edgar County, Illinois",59.9,43492,20.1,57727,11.6,62917,6.4,73929,1.9,-,0,-
1400000US17045070500,"Census Tract 705, Edgar County, Illinois",57.4,59567,19.2,63429,17.8,88333,4.4,78229,0.3,-,1,-
1400000US17047956900,"Census Tract 9569, Edwards County, Illinois",59.6,61250,17.1,62361,15.4,59375,4.3,45000,3.7,106875,0,-
1400000US17047957000,"Census Tract 9570, Edwards County, Illinois",61.2,63095,11.9,88250,17.9,86641,3.5,92750,4.8,95500,0.6,-
1400000US17047957100,"Census Tract 9571, Edwards County, Illinois",56.9,49583,20.1,59219,15.6,70573,5.6,76458,0.9,-,0.9,-
1400000US17049950100,"Census Tract 9501, Effingham County, Illinois",41.5,67981,22.1,86250,19.7,120375,12,96071,3.8,"250,000+",0.9,-
1400000US17049950200,"Census Tract 9502, Effingham County, Illinois",57.3,61215,12.8,101157,17,104338,8.6,109306,4.3,123958,0,-
1400000US17049950300,"Census Tract 9503, Effingham County, Illinois",48.4,58875,21.5,66538,17.8,59688,9.9,77262,1.1,-,1.3,-
1400000US17049950400,"Census Tract 9504, Effingham County, Illinois",52.7,53789,20.3,74432,10.8,66000,11.7,77000,3.1,54000,1.3,-
1400000US17049950500,"Census Tract 9505, Effingham County, Illinois",49.8,75132,16.7,76875,16,95250,14.8,118188,2.2,53750,0.5,-
1400000US17049950600,"Census Tract 9506, Effingham County, Illinois",48.9,68984,29.3,92381,15.6,73523,3.4,-,0.8,-,2.1,96375
1400000US17049950700,"Census Tract 9507, Effingham County, Illinois",48.6,54219,27.9,-,10.8,61458,5.7,-,2.6,-,4.4,-
1400000US17049950800,"Census Tract 9508, Effingham County, Illinois",49.7,47250,19.9,-,21.7,-,7.2,-,0,-,1.4,-
1400000US17051950500,"Census Tract 9505, Fayette County, Illinois",55.4,47232,17.8,39500,20.1,47614,3.7,-,0.9,-,2.1,-
1400000US17051950600,"Census Tract 9506, Fayette County, Illinois",50.2,53523,28.2,43516,10.2,-,9.7,130156,1.7,-,0,-
1400000US17051950700,"Census Tract 9507, Fayette County, Illinois",55.9,61473,16.4,49632,14.4,81719,8.7,90625,3.3,-,1.2,-
1400000US17051950800,"Census Tract 9508, Fayette County, Illinois",47.1,48824,23.9,-,13.8,133107,11.3,27625,1.8,-,2.1,-
1400000US17051950900,"Census Tract 9509, Fayette County, Illinois",42.9,41667,28.3,47188,19.6,86071,6.9,-,1.3,-,0.9,-
1400000US17051951000,"Census Tract 9510, Fayette County, Illinois",64.8,32656,19.3,68333,13.2,145167,2.7,-,0,-,0,-
1400000US17051951100,"Census Tract 9511, Fayette County, Illinois",49.5,60962,27.5,54231,12.9,43750,6.9,-,2.6,-,0.7,-
1400000US17053961600,"Census Tract 9616, Ford County, Illinois",61.4,75147,17.7,59375,12.4,83333,8,50833,0.4,-,0,-
1400000US17053961700,"Census Tract 9617, Ford County, Illinois",58.3,68977,18.3,66875,9.8,84750,8.6,-,2.3,-,2.7,32188
1400000US17053961800,"Census Tract 9618, Ford County, Illinois",41.4,54712,18.9,54650,24.9,68409,10.2,87361,3.8,-,0.8,-
1400000US17053961900,"Census Tract 9619, Ford County, Illinois",54.8,67813,23.4,86250,11.8,82500,7.4,97361,1,-,1.7,-
1400000US17053962000,"Census Tract 9620, Ford County, Illinois",39.2,66016,30,-,6.4,88011,21.8,-,0,-,2.6,-
1400000US17055040100,"Census Tract 401, Franklin County, Illinois",61.1,63500,17.8,54286,16.8,78125,4.2,94875,0,-,0,-
1400000US17055040200,"Census Tract 402, Franklin County, Illinois",61.1,52679,19.2,76635,10.5,101406,4.7,77125,0.7,-,3.6,53125
1400000US17055040300,"Census Tract 403, Franklin County, Illinois",55.7,36875,20,58958,14.3,44808,7.1,58250,2.9,213000,0,-
1400000US17055040400,"Census Tract 404, Franklin County, Illinois",52.2,50500,19.6,69167,10.9,71250,12,54667,4.4,80735,1,-
1400000US17055040500,"Census Tract 405, Franklin County, Illinois",63.2,71786,20.4,54125,11.5,101250,1.1,-,2.5,-,1.3,-
1400000US17055040600,"Census Tract 406, Franklin County, Illinois",53,52411,15.9,51591,17.2,53393,8,88036,2.2,44688,3.7,-
1400000US17055040700,"Census Tract 407, Franklin County, Illinois",66.8,41990,12.7,26184,14.9,75653,3.5,-,2,-,0,-
1400000US17055040800,"Census Tract 408, Franklin County, Illinois",48.6,60455,20.6,83125,14.3,90882,10,36033,3.6,53636,2.8,-
