,FIPS,exposure1,exposure2,exposure3,exposure4
0,17019000902,2.2332720268772874,2.2332720268772874,2.2386409608679303,2.2320593524691352
0,17019001000,2.3889579405930816,2.3889579405930816,2.3860895104032744,2.3880879796282994
0,17019001100,1.2825923354441542,1.2825923354441544,1.279320585242159,1.2806039262341435
0,17019001201,2.5347316992570783,2.5347316992570788,2.5432273010974757,2.53838549889966
0,17019001203,1.7387596196288515,1.7387596196288517,1.7377013555240757,1.7386590075010766
0,17019001204,1.4499000422461379,1.4499000422461379,1.456354387989488,1.451069848441965
0,17019001205,1.7055641775377544,1.7055641775377544,1.7028306560648416,1.7051477635472334
0,17019001206,1.869965345389029,1.8699653453890288,1.881512506625872,1.872249065363823
0,17019001301,1.8229608552484649,1.8229608552484646,1.8207536149377903,1.8231895780263438
0,17019001302,1.4605264240862537,1.4605264240862537,1.4591663370933687,1.4591204999762288
0,17019001400,2.5901408162309156,2.5901408162309156,2.614154077181449,2.6018996481882404
0,17019005300,2.432531955051332,2.432531955051332,2.43757670244916,2.434878902084591
0,17019005401,2.213582391268805,2.213582391268805,2.2022523912998357,2.214089218192482
0,17019005402,2.3424700554211277,2.3424700554211277,2.3419434598167865,2.3425573476562103
0,17019005500,1.644462801013804,1.644462801013804,1.6415092163328817,1.6427929809983932
0,17019005600,2.2550040512796086,2.255004051279608,2.261497855714329,2.258682761493469
