"","X.x","GEOID","countyFIPS","POPULATION","POP_DENSITY","Shape_Area","NUM_WORKERS","EMPLOYMENT_DENSITY","No..Hospitals","No..Populated.Places","Total.Points.of.Interest","exposure_entropy","ALAND","cases1","cases2","cases3","cases4","income","X.y","exposure1","exposure2","exposure3","exposure4","county_pop","estimate_cases1","estimate_cases2","estimate_cases3","estimate_cases4","estimate_cases1_density","estimate_cases2_density","estimate_cases3_density","estimate_cases4_density","pop_density_class","income_class"
"26",25,17135957400,17135,2491,0.575001964484267,0.009987422111601,0,0.043682156439777,0,2,33,1.71717359945576,284477129,0,39,44,671,58097.612,NA,NA,NA,NA,NA,30104,0,3.22711267605634,3.64084507042254,55.5228873239437,0,0.0293809975528328,0.0331477921108883,0.505503829691047,"1","2"
"27",26,17135957600,17135,3481,0.0371605515926,0.015256167220853,0,0.019305042947723,0,8,42,1.86023028267854,433485876,0,39,44,671,73644.986,NA,NA,NA,NA,NA,30104,0,4.50966648950306,5.08782885995217,77.5893901142705,0,0.0269444446854663,0.0303988606707825,0.463582625229433,"1","3"
"28",27,17135957800,17135,3424,2.34308414895,0.000231221597723,0,1.03735911258567,0,1,10,1.74028689864571,6655096,0,39,44,671,55397.649,NA,NA,NA,NA,NA,30104,0,4.43582248206218,5.00451767207016,76.3188944990699,0,1.72631322351189,1.94763543165444,29.7014403327301,"1","2"
"29",28,17135957300,17135,3483,0.619058156082467,0.008054499415453,0,0.186232885657127,0,4,36,1.40644221332812,231414470,0,39,44,671,69768.684,NA,NA,NA,NA,NA,30104,0,4.512257507308,5.09075205952697,77.6339689077863,0,0.0505013664181316,0.0569759005743023,0.86888248375811,"1","3"
"30",29,17135957900,17135,5040,1.5158995936078,0.000682472664744,0,0.55402653612998,1,4,30,0.654205085665887,30802899,0,39,44,671,59772.155,NA,NA,NA,NA,NA,30104,0,6.52936486845602,7.36646292851448,112.338559659846,0,0.549008553035904,0.619394264963584,9.44576254069465,"1","2"
"31",30,17143004600,17143,5499,3.008508537787,0.000606497456076,170560,0.917849198725,1,2,16,2.30189771220451,20939555,3,213,459,5004,61066.785,0,0.00158102578680454,0.00041405816543915,0.00119235658961875,0.00424975587378691,186494,0.0884586099284695,6.28056130492134,13.5341673190558,147.548961360687,0.0109413881868424,0.776838561265808,1.67403239258688,18.2502354956531,"2","2"
"32",31,17093890700,17093,15257,0.3096352995746,0.007925438239166,4066635,0.030860529294988,0,7,50,4.03762068694632,366785993,2,756,933,3053,95469.185,0,0.0165160358673897,0.0198395149860481,0.0333602375403005,0.0406126307909861,114736,0.265949658346116,100.528970854832,124.065515618463,405.972153465347,0.00187796052265399,0.709869077563207,0.876068583818085,2.86670673783131,"1","4"
"33",32,17093890201,17093,4389,10.2426928163367,7.3544082799e-05,4066635,0.271999296808767,0,0,1,3.1587838036682,2058375,2,756,933,3053,86933.121,0,0.00166930480967693,0.00201094731858962,0.00347546359662214,0.00424699784751574,114736,0.0765060660995677,28.9192929856366,35.6900798354483,116.78650990099,0.0962656033025471,36.3883980483628,44.9079039406382,146.949443441338,"3","3"
"34",33,17093890400,17093,26230,2.649114018235,0.002009288728024,4066635,1.11186687887848,0,3,23,3.52748408301308,73427873,2,756,933,3053,100025.38,0,0.0408299537417707,0.0488240073406635,0.0824356486686291,0.0996245863638605,114736,0.457223539255334,172.830497838516,213.294781062613,697.951732673267,0.0161275128679175,6.09619986407283,7.52348475288353,24.6186483928761,"2","4"
"35",34,17093890202,17093,2892,8.69458075595333,4.8740533105e-05,4066635,0.132398436603333,0,1,2,2.62363727310723,1374394,2,756,933,3053,65075.879,0,0.000642301226663472,0.000774355449591574,0.00134245230318179,0.00164252174403036,114736,0.0504113791660856,19.0555013247804,23.5169083809789,76.9529702970297,0.0949985754013491,35.90946150171,44.3168354247293,145.015325350159,"3","2"
"36",35,17093890500,17093,13076,3.9000184158605,0.001654985060423,4066635,0.872524592488733,0,2,19,2.98876889158608,91232897,2,756,933,3053,81074.646,0,0.0120872315682489,0.0144923472091339,0.025007717737847,0.0300274904617307,114736,0.22793194812439,86.1582763910194,106.330253800028,347.938118811881,0.00647073331061897,2.44593719141397,3.01859708940375,9.87757439865986,"2","3"
"37",36,17093890600,17093,9414,0.59096807327295,0.00530414670291,4066635,0.268950582916757,0,10,35,2.80225519900452,194870662,2,756,933,3053,97470.936,0,0.00635776052138037,0.00763058543791829,0.0129305487456761,0.015751572234593,114736,0.164098452098731,62.0292148933203,76.551927904058,250.496287128713,0.00218101065893497,0.824422029077418,1.01744147239316,3.32931277086423,"1","4"
"38",37,17197881109,17197,4361,5.94293346513167,0.00030521990824,4066635,1.0675277458265,0,0,1,3.25545967040939,8494838,9,5237,6366,20212,111082.597,0,0.00183964537414379,0.0030470273681854,0.00484173672097295,0.00548082649014151,677560,0.0579269732569809,33.707062105201,40.9736790837712,130.091109274455,0.0176614151718468,10.2769812505513,12.4925076648863,39.6636137170408,"2","4"
"39",38,17143000200,17143,1868,8.25106564555,3.448413263e-05,170560,0.272674838604333,0,0,6,2.22563173879861,971326,3,213,459,5004,9048.721,0,5.29763399766064e-05,1.35294120457705e-05,3.94056409163963e-05,0.000145597977907996,186494,0.0300492241037245,2.13349491136444,4.59753128786985,50.1221058050125,0.0801249945215576,5.68887461103059,12.2591241617983,133.648490861958,"3","1"
"40",39,17143004102,17143,3266,2.034299708455,0.000366487179917,170560,0.2542360922385,0,1,4,2.88582443805107,6818076,3,213,459,5004,58920.625,0,0.000615163195181531,0.000159108330024711,0.000459026506058476,0.00167127034321995,186494,0.0525378832562978,3.73018971119714,8.03829613821356,87.6331892715047,0.0199577003298014,1.4169967234159,3.05352815045962,33.2894441501088,"1","2"
"41",40,17143003900,17143,6533,0.116307938643275,0.007443049880838,170560,0.038912061367715,1,4,44,2.23203302116317,278604295,3,213,459,5004,123008.111,0,0.0037170563377602,0.000985822849767686,0.0027895300572192,0.00986930152645653,186494,0.105091852821002,7.46152155029116,16.0790534816134,175.293210505432,0.000976969500080377,0.0693648345057068,0.149476333512298,1.62958512613407,"1","4"
"42",41,17143004101,17143,6494,0.547595664792333,0.002489461196137,170560,0.1054683405167,0,2,10,2.64914551581006,69788770,3,213,459,5004,117415.143,0,0.00325865330137991,0.000859242549003089,0.00244417853497935,0.00870104556524022,186494,0.104464486793141,7.416978562313,15.9830664793505,174.246763970959,0.00387688478811469,0.275258819956143,0.593163372581547,6.4666438265753,"1","4"
"43",42,17143004802,17143,4419,2.23487326149667,0.000277368514774,170560,0.211412965924033,0,1,11,2.58093196461625,7816716,3,213,459,5004,60783.605,0,0.000663001270897472,0.000172045291413181,0.000496546725766094,0.00179934766204255,186494,0.0710853968492284,5.04706317629522,10.8760657179319,118.570441944513,0.0235535201534124,1.67229993089228,3.6036885834721,39.287271615892,"1","2"
"44",43,17143003402,17143,3748,1.9352829507515,0.001382104200116,170560,0.888555721769,0,2,7,2.70732756154496,19533187,3,213,459,5004,114159.208,0,0.00150643305558403,0.000393171547923545,0.00113080408968918,0.00405855887733027,186494,0.0602914839083295,4.28069535749139,9.22459703797441,100.566195159094,0.00799434026421666,0.567598158759383,1.22313406042515,13.3345595607134,"1","4"
"45",44,17143003601,17143,2759,0.84887046889,0.00159835843584,170560,0.240908146843,0,2,3,2.39455174421115,13200530,3,213,459,5004,61161.786,0,0.000418806834811249,0.000108296573457084,0.000313385311907251,0.00114162328444361,186494,0.0443821248940985,3.15113086748099,6.79046510879707,74.0293843233563,0.00870796123153502,0.618265247438987,1.33231806842486,14.5248793342004,"1","2"
"46",45,17143003102,17143,6094,3.9058129082525,0.000163793973563,170560,1.2893475285185,0,0,11,2.63091531759642,6132949,3,213,459,5004,82366.958,0,0.00250092533446318,0.000657165557989841,0.00187450590317963,0.00670646978854654,186494,0.0980299634304589,6.96012740356258,14.9985844048602,163.513979002005,0.0413989428715107,2.93932494387726,6.33403825934113,69.0534367096798,"2","3"
"47",46,17143003401,17143,11216,1.42939738525975,0.001047980106795,170560,0.853819576909675,0,2,22,2.45199501613489,35569682,3,213,459,5004,92640.879,0,0.00967211374283164,0.00259269735302876,0.0072983311427041,0.0254767586881794,186494,0.180424035089601,12.8101064913617,27.6048773687089,300.947290529454,0.0131375436778452,0.932765601127013,2.01004418271032,21.9134228546459,"1","3"
"48",47,17143003300,17143,3060,2.43929706477,0.000388740010535,170560,1.2077179220725,0,0,7,2.59433320093129,7318336,3,213,459,5004,111243.549,0,0.000668748918465908,0.000173657363934536,0.00050006055425278,0.00181272808889461,186494,0.0492241037245166,3.49491136444068,7.53128786985104,82.1058050124937,0.017420685337008,1.23686865892757,2.66536485656223,29.0577031421294,"1","4"
"49",48,17143004801,17143,4539,0.997141232635,0.001517570418787,170560,0.379070269638433,0,2,20,2.46456049204778,42753623,3,213,459,5004,83620.762,0,0.00104931491224191,0.000273457997551615,0.000785487391361087,0.00283447953876727,186494,0.073015753858033,5.18411852392034,11.171410340279,121.790277435199,0.00442326963710901,0.31405214423474,0.676760254477678,7.37801375469783,"1","3"
"50",49,17143004901,17143,3740,0.28024341089865,0.003832330512374,170560,0.074218194657062,0,5,18,2.063728835656,139070956,3,213,459,5004,77993.402,0,0.000432125045160856,0.000112113403742043,0.000322682290936714,0.00117116790265236,186494,0.0601627934410759,4.27155833431639,9.20490739648461,100.351539459715,0.0011204469969444,0.0795517367830522,0.171428390532493,1.86890559090326,"1","3"
"51",50,17143000500,17143,1804,6.41907249167333,7.9541365335e-05,170560,1.65495163336833,0,0,13,2.11383762500073,2009823,3,213,459,5004,0,0,3.65980205628331e-05,9.34001716805018e-06,2.71865568441045e-05,0.000100671918342508,186494,0.0290197003656954,2.06039872596437,4.4400141559514,48.4048602099799,0.0373968374066528,2.65517545587235,5.72171612321788,62.3779247942968,"2","1"
"52",51,17143002900,17143,4041,3.93724063443667,0.000159427941372,170560,4.01626267673667,1,0,13,2.55017048141537,4477260,3,213,459,5004,69852.144,0,0.000878148319781914,0.00022840829539294,0.000656872391909608,0.00237444821812928,186494,0.065004772271494,4.61533883127607,9.94573015753858,108.427960148852,0.0376038827727604,2.66987567686599,5.75339406423235,62.7232764649644,"2","3"
"53",52,17143004000,17143,4524,0.105329929179767,0.00855715900461,170560,0.017820216744843,0,6,40,1.97860816753025,239484910,3,213,459,5004,80278.942,0,0.000922307709062225,0.000241909803621421,0.000696945501003536,0.00248647441002988,186494,0.0727744592319324,5.1669866054672,11.1344922624857,121.387797998863,0.000787046872434279,0.0558803279428338,0.120418171482445,1.31279418322038,"1","3"
"54",53,17143002200,17143,4237,9.81309421799,3.8699638665e-05,170560,0.7181489558346,0,0,7,2.22434150133354,1820974,3,213,459,5004,48116.832,0,0.000823402535091038,0.000214668691726205,0.000615365406182147,0.00222162709975387,186494,0.0681576887192081,4.83919589906378,10.4281263740388,113.687024783639,0.0969417541286965,6.88286454313745,14.8320883816906,161.698845886666,"3","2"
"55",54,17143004902,17143,4872,0.169533762282467,0.005143626600453,170560,0.00998770807452,0,3,16,2.38984625333499,144356920,3,213,459,5004,92983.29,0,0.00131333250719153,0.00034303626066269,0.000986167213517687,0.00354171743966844,186494,0.0783724945574657,5.56444711358006,11.9909916672922,130.725320921853,0.00140613114289108,0.0998353111452666,0.215138064862335,2.34542674634232,"1","3"
"56",55,17143004500,17143,5481,0.79428273721575,0.000830980729072,170560,0.186202647156445,0,1,14,2.77014332619937,31193605,3,213,459,5004,64248.232,0,0.00142342496636828,0.000370972305149569,0.00106618377679391,0.00384931519640138,186494,0.0881690563771489,6.26000300277757,13.4898656257038,147.065986037084,0.00732066255300776,0.519767041263551,1.12006137061019,12.2108651384169,"1","2"
"57",56,17143003800,17143,3275,0.0520501424491,0.0155860312507,170560,0.00949836595872,0,6,33,1.89791629893748,290937821,3,213,459,5004,69339.842,0,0.000395741547700489,0.000102779151151741,0.00030013076722813,0.00107343223616965,186494,0.0526826600319581,3.74046886226903,8.06044698488959,87.8746769333062,0.000468993989897145,0.0332985732826973,0.0717560804542633,0.782281975148439,"1","3"
"58",57,17143000100,17143,1087,1.18617317026,0.000432499508953,170560,0.450680330557,0,0,4,1.54740879741173,3660532,3,213,459,5004,12433.841,0,1.53296487134454e-05,3.90412806650645e-06,1.14097531955117e-05,4.22251743599793e-05,186494,0.0174858172380881,1.24149302390425,2.67533003742748,29.1663431531309,0.0123720450051108,0.878415195362865,1.89292288578195,20.6365710685248,"1","1"
"59",58,17143000300,17143,2332,9.71922709462667,3.5153098441e-05,170560,0.470373690684333,0,0,8,2.07501389982046,990420,3,213,459,5004,20526.518,0,8.59208504963606e-05,2.20823389390545e-05,6.4134495261054e-05,0.000234919391325378,186494,0.0375132712044355,2.66344225551492,5.73953049427864,62.5721363689985,0.0980991623952344,6.96504053006164,15.0091718464709,163.629402875251,"3","1"
"60",59,17115002300,17115,2978,0.146790192024,0.00864549425485,45742,0.045841127798,0,2,10,2.20741651129046,82153000,0,174,210,3626,71109.415,NA,NA,NA,NA,NA,110768,0,4.67799364437383,5.6458543983822,97.4850859453994,0,0.147480962824586,0.177994265477949,3.07336765058591,"1","3"
"61",60,17143003200,17143,4303,5.56152580727,0.00016933159791,170560,2.444038223965,0,1,9,2.94917716321973,3169974,3,213,459,5004,77604.026,0,0.00193426991613705,0.000505368920729082,0.00145191285626401,0.00520544559946887,186494,0.0692193850740506,4.9145763402576,10.5905659163297,115.457934303516,0.0565551033988894,4.01541234132115,8.65293082003008,94.3339124693476,"2","3"
"62",61,17143004300,17143,2389,6.11033013483,8.5578386647e-05,170560,2.554962522,0,0,6,1.56117915939724,1614771,3,213,459,5004,47849.756,0,0.000126938194372671,3.27940689368333e-05,9.45471189865806e-05,0.000344981228965105,186494,0.0384301907836177,2.72854354563686,5.87981918989351,64.1015582270743,0.0616398202157271,4.37642723531662,9.43089249300624,102.815220119833,"2","2"
"63",62,17119400200,17119,4327,2.6517918532122,0.000274926890329,1237055,1.0599059428248,0,1,14,2.44232647826421,12542801,1,512,864,7592,35325.171,0,0.000121821417113164,0.000210414397660125,0.000431943149536192,0.00130709038060913,269282,0.016068656649906,8.2271522047519,13.8833193455188,121.993241286087,0.00331806434011483,1.69884894213879,2.86680758985922,25.1907444701518,"2","1"
"64",63,17119400600,17119,3061,6.3420534965925,6.4906674893e-05,1237055,1.1380774493365,0,1,14,1.82315942476614,2402899,1,512,864,7592,21262.065,0,4.63718466089195e-05,8.01959559551973e-05,0.000164437453404041,0.00049967773778374,269282,0.0113672655431852,5.82003995811083,9.82131742931202,86.3002800038621,0.0122523742183295,6.27321559978469,10.5860513246367,93.0200250655574,"2","1"
"65",64,17119400801,17119,1905,5.71240364073,6.9060161196e-05,1237055,2.16372398722,0,0,1,1.67388920131823,1333309,1,512,864,7592,75513.929,0,7.67994147388421e-05,0.000132538100057934,0.000269223923240309,0.000811179155702773,269282,0.00707436813452069,3.62207648487459,6.11225406822587,53.7086028772811,0.0137422108966553,7.03601197908751,11.8732702147102,104.330865127407,"2","3"
"66",65,17119400802,17119,6188,7.630921691808,7.4818715023e-05,1237055,6.83333282687539,0,0,6,2.49557007157026,3607091,1,512,864,7592,58171.682,0,0.000434490127066614,0.000747309204185768,0.00150827729137691,0.00451350738668663,269282,0.0229796273052042,11.7655691802646,19.8543979916964,174.46133050111,0.0165000646561118,8.44803310392923,14.2560558628806,125.268490869201,"3","2"
"67",66,17143000600,17143,3115,7.4350180189325,5.8324062007e-05,170560,1.0503476152125,0,0,6,1.92045273170791,2191313,3,213,459,5004,16717.827,0,0.000282162999847534,7.30823644285536e-05,0.000214315325616214,0.000781230935327505,186494,0.0501088506868854,3.55772839876886,7.66665415509346,83.5815629457248,0.0592256438395761,4.20502071260991,9.06152350745515,98.788373924413,"3","1"
"68",67,17143000900,17143,2550,5.46970663194,0.000226250155982,170560,30.1927806083,0,0,10,2.96786535299331,2041623,3,213,459,5004,10615.878,0,0.000464471073085844,0.000119873553169151,0.000352725796867833,0.00127947564641964,186494,0.0410200864370972,2.9124261370339,6.27607322487587,68.4215041770781,0.0520380226281158,3.69469960659622,7.96181746210172,86.7994217436972,"2","1"
"69",68,17143001200,17143,1953,5.08029757525,0.000187341847915,170560,28.468395629,0,1,17,1.74390269942785,1509930,3,213,459,5004,5687.886,0,0.000309806711964456,8.03381674772369e-05,0.000231548024826086,0.000839676990463285,186494,0.0314165603182944,2.2305757825989,4.80673372869905,52.4028226109151,0.0538891811040131,3.82613185838493,8.24504470891401,89.8871540814939,"2","1"
"70",69,17073030202,17073,3987,0.1628536256487,0.005625408237992,168173,0.032844758746764,0,4,39,1.28041349562196,261348583,0,69,83,879,71811.419,NA,NA,NA,NA,NA,50486,0,5.44909479855802,6.5547082359466,69.416729390326,0,0.0540012705110602,0.0649580500350434,0.687929228684375,"1","3"
"71",70,17073030800,17073,3713,2.08130178736667,0.000802255101474,168173,0.3160203180999,1,1,10,1.43854628585009,22389816,0,69,83,879,32157.976,NA,NA,NA,NA,NA,50486,0,5.07461474468169,6.10424672186349,64.6461791387711,0,0.587019213946447,0.706124561703697,7.47811433418735,"1","1"
"72",71,17073030203,17073,4311,0.181659357603533,0.004293528671977,168173,0.01373264597728,0,6,17,2.30624541705594,117023712,0,69,83,879,100451.536,NA,NA,NA,NA,NA,50486,0,5.89191062868914,7.08737075624926,75.057818008953,0,0.130401337194849,0.156859579524238,1.66119964339525,"1","4"
"73",72,17073030600,17073,2879,0.399020612929,0.001142155338354,168173,0.066602124211767,0,0,9,1.85590418409643,31903318,0,69,83,879,61633.856,NA,NA,NA,NA,NA,50486,0,3.93477399675157,4.73313393812146,50.1255991760092,0,0.319435885997393,0.384248964315705,4.06933541727114,"1","2"
"74",73,17073030300,17073,7146,1.34768419910514,0.000997633133626,168173,0.8021346891744,2,1,31,1.10045045414177,64563334,0,69,83,879,70898.115,NA,NA,NA,NA,NA,50486,0,9.76654914233649,11.7481678088975,124.417343421939,0,0.391791450525952,0.471285368023971,4.99108239148278,"1","3"
"75",74,17073031200,17073,3014,0.1626485768306,0.01025020952707,168173,0.047930471240577,0,7,44,2.00121582668035,381804660,0,69,83,879,74692.299,NA,NA,NA,NA,NA,50486,0,4.11928059263954,4.95507665491423,52.4760527671038,0,0.0279434429504774,0.0336131270273859,0.355975164543038,"1","3"
"76",75,17073031000,17073,3609,1.74359598405923,0.002866247581274,168173,0.318739186439367,0,1,15,1.84428404939641,80096709,0,69,83,879,66583.768,NA,NA,NA,NA,NA,50486,0,4.9324763300717,5.93326862892683,62.8354593352613,0,0.159496112316996,0.191857642352328,2.03184177864694,"1","2"
"77",76,17073030100,17073,5929,2.382120406826,0.000551907730444,168173,0.323082503787869,0,5,18,2.74364554167454,33787721,0,69,83,879,63204.658,NA,NA,NA,NA,NA,50486,0,8.10325634829458,9.74739531751377,103.228439567405,0,0.621155654211864,0.747187236225866,7.91298289930766,"1","2"
"78",77,17073030500,17073,2405,0.111731047649767,0.01667047348892,168173,0.033647034477434,0,2,53,2.0030507889556,464285418,0,69,83,879,67546.569,NA,NA,NA,NA,NA,50486,0,3.28695083785604,3.95386839916016,41.8728954561661,0,0.0183361405290724,0.0220565168683045,0.233586485870358,"1","2"
"79",78,17073030201,17073,4496,0.1754286759973,0.004681214243057,168173,0.063302492393542,0,7,27,1.60305125857821,173469460,0,69,83,879,83622.031,NA,NA,NA,NA,NA,50486,0,6.14475300083191,7.39151447926158,78.2788099671196,0,0.0917447386540239,0.110359613163536,1.16874819241865,"1","3"
"80",79,17143001300,17143,2021,6.52291229584,0.000219643293603,170560,3.39862773257,0,0,10,1.71651445213824,1260722,3,213,459,5004,25963.629,0,3.44206000273572e-05,8.79891909375618e-06,2.55799724535722e-05,9.47050776247273e-05,186494,0.0325104292899503,2.30824047958647,4.9740956813624,54.2273960556372,0.0667887225422983,4.74199930050318,10.2186745489716,111.403589200554,"2","1"
"81",80,17143001500,17143,2044,5.611537171605,0.000182466560003,170560,2.1402321388455,0,1,5,2.105588744609,2165703,3,213,459,5004,14062.394,0,8.03569041625051e-05,2.05889789070812e-05,5.97983328510185e-05,0.00022022437257054,186494,0.0328804143833046,2.33450942121462,5.0307034006456,54.844531191352,0.0393222308196271,2.79187838819352,6.01630131540294,65.5894810071379,"2","1"
"82",81,17115002602,17115,1985,0.0601765667216,0.006975259015115,45742,0.014718528171705,1,3,11,2.08980904554942,132902481,0,174,210,3626,74979.252,NA,NA,NA,NA,NA,110768,0,3.11813881265347,3.76327098078868,64.9791456016178,0,0.0607662058977853,0.073338524359396,1.26631185393891,"1","3"
"83",82,17115000200,17115,2737,7.90562218295,3.7657107447e-05,45742,1.610299353776,0,0,6,2.53476832724447,1436436,0,174,210,3626,18217.806,NA,NA,NA,NA,NA,110768,0,4.29941860465116,5.18895348837209,89.5959302325581,0,7.75216869115402,9.35606566173761,161.548067092669,"3","1"
"84",83,17115002402,17115,5216,2.5876022425515,0.000357131678851,45742,0.3749444660894,0,0,11,2.01522322710065,12425331,0,174,210,3626,78966.132,NA,NA,NA,NA,NA,110768,0,8.19355770619674,9.88877654196158,170.746208291203,0,1.7079073755902,2.06126752226403,35.591219217759,"2","3"
"85",84,17115003000,17115,3550,0.43205133808754,0.004975924291094,45742,0.023501515594186,0,4,16,2.01179319921109,235843577,0,174,210,3626,76902.151,NA,NA,NA,NA,NA,110768,0,5.57652029466994,6.73028311425683,116.209555106168,0,0.0612405381012142,0.0739109942600861,1.27619650089082,"1","3"
"86",85,17115002500,17115,7131,1.38294080360082,0.003623199223918,45742,0.286246222306118,0,4,20,2.33329137395833,172429986,0,174,210,3626,86648.289,NA,NA,NA,NA,NA,110768,0,11.201736963744,13.5193377148635,233.433897876643,0,0.168256690202927,0.203068419210429,3.50631470503341,"1","3"
"87",86,17115002200,17115,5553,0.69206273776696,0.003615127796705,45742,0.083616060672729,0,6,25,1.96550350834552,167365434,0,174,210,3626,75703.639,NA,NA,NA,NA,NA,110768,0,8.72293442149357,10.5276794742164,181.777932254803,0,0.134988447803794,0.162917092176993,2.81303512492274,"1","3"
"88",87,17115002800,17115,4446,0.15631205839558,0.007153221805899,45742,0.014650418181652,0,6,28,2.24029079867349,338583011,0,174,210,3626,73368.872,NA,NA,NA,NA,NA,110768,0,6.98400260002889,8.42896865520728,145.540192113246,0,0.0534243188417827,0.0644776261883584,1.11331367885232,"1","3"
"89",88,17115002904,17115,5349,2.61943409545433,0.000369587155664,45742,1.291593160709,0,0,7,2.42929548640275,10477680,0,174,210,3626,70197.16,NA,NA,NA,NA,NA,110768,0,8.40248086089845,10.1409251769464,175.099974721941,0,2.07702711189185,2.50675685917982,43.2833351018382,"2","3"
"90",89,17115002700,17115,2371,0.05740452786565,0.008599547884495,45742,0.00328365824479,0,3,11,1.83998491588098,163586185,0,174,210,3626,67611.945,NA,NA,NA,NA,NA,110768,0,3.72448721652463,4.49507077856421,77.614888776542,0,0.0589684385071929,0.071168805094888,1.2288480346384,"1","2"
"91",90,17115001100,17115,3502,3.44384102680667,0.000278402223096,45742,0.691835641733667,0,0,4,1.83046810043827,6380771,0,174,210,3626,34819.514,NA,NA,NA,NA,NA,110768,0,5.50111945688285,6.63928210313448,114.638270980789,0,2.23294322791503,2.69493148196641,46.53248358862,"2","1"
"92",91,17055040400,17055,3994,0.23652190177022,0.002288304106208,0,0.026868322188392,0,4,27,2.21892513492166,108935753,0,12,14,1100,57796.362,NA,NA,NA,NA,NA,39561,0,1.21149617047092,1.41341219888274,111.053815626501,0,0.0288039050092184,0.0336045558440881,2.64035795917835,"1","2"
"93",92,17115002100,17115,1550,0.8490992814925,0.000520710388384,45742,1.320975410956,0,0,6,2.14554375767323,9853345,0,174,210,3626,22319.212,NA,NA,NA,NA,NA,110768,0,2.434818720208,2.93857431749242,50.7393832153691,0,0.64000402760065,0.772418654000784,13.3370954257469,"1","1"
"94",93,17143001600,17143,4054,8.35940699281333,7.3811266751e-05,170560,22.1294177638527,2,0,19,1.82278966391133,2077474,3,213,459,5004,43037.545,0,0.000496960485510837,0.000129496229407401,0.000371251039854713,0.00134024260486442,186494,0.0652138942807812,4.63018649393546,9.97772582495952,108.776775660343,0.0813025752366688,5.77248284180348,12.4392940112103,135.612695494763,"3","1"
"95",94,17115001801,17115,2249,3.992566218974,0.000336004944566,45742,0.0260350999911,0,0,3,2.27350744713895,6380618,0,174,210,3626,69486.588,NA,NA,NA,NA,NA,110768,0,3.53284342048245,4.26377654196158,73.6212082912032,0,1.43404047367348,1.73073850270937,29.8840848134485,"2","3"
"96",95,17115000300,17115,3703,7.25228365821,5.1366669557e-05,45742,0.9074484625516,0,0,15,2.42107393632336,2424495,0,174,210,3626,29678.122,NA,NA,NA,NA,NA,110768,0,5.81686046511628,7.0203488372093,121.218023255814,0,6.2139408844527,7.49958382606361,129.492814063365,"3","1"
"97",96,17115002901,17115,3982,0.250883847054,0.00677387656131,45742,0.177672639049,0,2,12,2.20964626688267,64562722,0,174,210,3626,101465.882,NA,NA,NA,NA,NA,110768,0,6.25512783475372,7.54929221435794,130.35111223458,0,0.250930886898048,0.302847622118334,5.2291689419099,"1","4"
"98",97,17115002601,17115,4050,1.04492015701333,0.001016300071214,45742,0.021326548274113,0,1,10,2.15763507056959,27247240,0,174,210,3626,79689.402,NA,NA,NA,NA,NA,110768,0,6.36194568828543,7.67821031344793,132.577098078868,0,0.604737923278073,0.729856114301123,12.6021822402661,"1","3"
"99",98,17115001500,17115,4104,4.42846105220967,0.000580636971787,45742,0.21220847988335,0,0,7,2.18891348550039,16516129,0,174,210,3626,74125.228,NA,NA,NA,NA,NA,110768,0,6.4467716307959,7.78058645096057,134.344792719919,0,1.01095956103039,1.22012360814013,21.0674676338863,"2","3"
"100",99,17115002902,17115,4576,3.06406208632733,0.000147269942267,45742,0.468414664717883,0,0,2,2.40053819665152,8202280,0,174,210,3626,85328.694,NA,NA,NA,NA,NA,110768,0,7.18821320236892,8.67542972699697,149.795753286148,0,2.26979232532119,2.73940453056006,47.300384894337,"2","3"
"101",100,17163500500,17163,2685,8.24494359255,5.737179395e-05,1237055,0.430630696843867,0,1,11,8.04654935728256,1663642,3,1026,1736,8181,21376.189,0,0.000216838196200881,0.000252350795094202,0.000569299764788729,0.000947586939171894,270056,0.0298271469621116,10.2008842610422,17.2599757087419,81.3386297656782,0.0464356578109166,15.8809949713335,26.8707673199171,126.63003885037,"3","1"
"102",101,17163500900,17163,3813,5.96112163627,7.8179698347e-05,1237055,0.95374292799675,1,1,19,8.04654935728256,3023381,3,1026,1736,8181,6736.224,0,0.000220027840772242,0.00025605918105039,0.000576266895927165,0.000960081855647574,270056,0.0423578813283171,14.4863954142844,24.5110939953195,115.509942382321,0.0362861685776094,12.4098696535424,20.99759621691,98.9523817111408,"2","1"
"103",102,17155954500,17155,2977,0.508023951867825,0.003340179512455,68623,0.307168332225323,0,5,16,2.13369946905189,122212032,0,1,1,107,74861.68,NA,NA,NA,NA,NA,6006,0,0.495670995670996,0.495670995670996,53.0367965367965,0,0.0105045948240831,0.0105045948240831,1.12399164617689,"1","3"
"104",103,17155954600,17155,3029,0.054687933878225,0.008631375440287,68623,0.018931172322203,0,9,34,2.02419098813375,292437277,0,1,1,107,75631.997,NA,NA,NA,NA,NA,6006,0,0.504329004329004,0.504329004329004,53.9632034632035,0,0.004466640281335,0.004466640281335,0.477930510102845,"1","3"
"105",104,17139976900,17139,4892,0.1540577498369,0.010562155309045,0,0.138615029545061,0,8,54,1.53460186688098,398219906,0,11,17,490,76555.686,NA,NA,NA,NA,NA,14846,0,3.62468004849791,5.6017782567695,161.46302034218,0,0.0235747163418033,0.0364336525282415,1.05014645522579,"1","3"
