,FIPS,exposure1,exposure2,exposure3,exposure4
0,17089850302,1.985570859914609,3.282315281239161,3.301969720773992,3.2898738987192795
0,17089850400,0.27307100827740877,0.47290276741711984,0.47636101229779293,0.4883711734907563
0,17089850500,0.540634734284276,0.9561606329535155,0.9584248980596474,0.9419229046870202
0,17089850600,2.0197514334615665,3.349181535443947,3.3865539072228694,3.431899190141996
0,17089850701,8.51113874513743,14.281692413111813,14.428554844593066,14.087554182128642
0,17089850702,1.8677377354816906,3.4708177119197066,3.4783922605918924,3.27959469135566
0,17089850703,0.22515083000738195,0.3170958386212386,0.31774976511389935,0.3226827594986873
0,17089850800,1.5616702981199904,2.265288935041976,2.2751202385147344,2.323302514398428
0,17089851000,2.335944667758044,3.8495783570661293,3.8764273730375005,3.8487565042568703
0,17089851101,0.9090061982570073,1.4394925316464606,1.443637352910255,1.4462731621656093
0,17089851102,0.5181054863013419,0.7975836276697486,0.8012965214877146,0.8281057916306332
0,17089851301,0.6400246647733214,1.1271358259125313,1.1281231299210859,1.090601808529522
0,17089851302,0.6934530814952493,1.0185474002523036,1.0246693053428917,1.0256641909156559
0,17089851400,1.5265939832989057,2.1925647754790263,2.2042335785835223,2.2253446042857226
0,17089851500,0.24372427332393695,0.3980251116426533,0.40085341622484966,0.4073543804604675
0,17089851600,2.0966468438730126,2.982739713014766,2.9951543252012716,2.991132995099108
0,17089851801,2.116935197321455,3.2231853283132113,3.2478513992285833,3.1422468926660145
